pr_id,pr_title,pr_author,state,created_at,merged_at,body
64603,TYP: enable mypy checks for pandas.errors,jbrockmendel,closed,2026-03-15T16:24:40Z,2026-03-15T18:36:16Z,"## Summary
- Remove `pandas.errors` from the mypy override block that disables `disallow_untyped_defs` and related checks
- Add `type | object` annotation to `AbstractMethodError.__init__`'s `class_instance` parameter
- Use `isinstance(self.class_instance, type)` narrowing in `__str__` instead of checking `self.methodtype == ""classmethod""`, so mypy can verify the `.__name__` attribute access

## Test plan
- [x] `mypy pandas/errors/` passes with no errors
- [ ] CI passes

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64602,TYP: enable mypy for array_algos.putmask,jbrockmendel,closed,2026-03-15T16:17:57Z,2026-03-15T17:35:44Z,"## Summary
- Remove `pandas.core.array_algos.putmask` from the mypy override exclusion list in `pyproject.toml`
- Add type annotations to `setitem_datetimelike_compat` (`other: Any`, `-> Any`)

## Test plan
- [x] `mypy pandas/core/array_algos/putmask.py` passes cleanly

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64601,DOC: Clarify reindexing in column assignment (#39845),AKSHAY355-a,closed,2026-03-15T04:42:34Z,,"Added subsection documenting Series-to-DataFrame column alignment (index reindexing, NaN-fill).

**Changes:**
- Bullets: label placement, NaN missing, silent drops
- ipython example: `s.index=[1,0]` → ""bar""@0, ""foo""@1, NaN@2
- Note: list/ndarray (positional exact length) vs dict (scalar broadcast)
- After ""Setting with enlargement"" (~796)

Closes #39845.

**Checklist:**
- [x] closes #39845
- [ ] Tests... *(leave unchecked)*
- [x] All code checks passed *(CI)*
- [ ] Type annotations... *(skip)*
- [ ] whatsnew entry... *(DOC-only)*
- [x] Reviewed contribution guidelines
- [ ] AI prompted per AGENTS.md (Antigravity)"
64600,CI: Upload test coverage to Codecov again,mroeschke,closed,2026-03-14T21:52:30Z,2026-03-15T23:19:47Z,"I cannot tell when we stopped uploading test coverage data to Codecov, but the prior logic was to upload coverage when the unit tests failed. Now this PR will upload coverage data when the ubuntu single cpu and non single cpu jobs complete (as a ""net"" coverage report).

Also eliminate generating `test-data.xml`. This was probably needed prior to us using Github Actions."
64599,TYP: Add type annotations to FrozenList,jbrockmendel,closed,2026-03-14T21:32:24Z,2026-03-15T18:38:11Z,"## Summary
- Add type annotations to all untyped methods in `FrozenList` (`pandas/core/indexes/frozen.py`)
- Remove `pandas.core.indexes.frozen` from the mypy override list, enabling strict type checking

## Test plan
- [x] `mypy pandas/core/indexes/frozen.py` passes
- [x] `mypy pandas` passes (full codebase, 1455 files)
- [x] `pytest pandas/tests/indexes/test_frozen.py` passes (10 tests)
- [x] Pre-commit hooks pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64598,CI: Pixi followups,mroeschke,closed,2026-03-14T20:42:54Z,2026-03-14T21:52:47Z,Addresses https://github.com/pandas-dev/pandas/pull/63969#discussion_r2930319469 and https://github.com/pandas-dev/pandas/pull/63969#discussion_r2930372240. Also disable pixi's `cache-write` on main
64596,Backport PR #64077 on branch 3.0.x (ENH: Support pd.col expressions in Series.case_when ),meeseeksmachine,closed,2026-03-14T17:25:34Z,2026-03-14T18:34:26Z,Backport PR #64077: ENH: Support pd.col expressions in Series.case_when 
64595,ENH: Migrate numpydoc validation to sphinx,tuhinsharma121,closed,2026-03-14T17:02:09Z,2026-03-19T15:37:42Z,"## Summary

- Removes the standalone `scripts/validate_docstrings.py` (480 lines) and its test suite `scripts/tests/test_validate_docstrings.py` by integrating all pandas-specific docstring checks directly into the Sphinx build via a monkey-patch of `numpydoc.validate` in `doc/source/conf.py`.
- Enables `numpydoc_validation_checks = {""all""}` with an explicit `numpydoc_validation_exclude` set of 171 fully-qualified object names (replacing the previous 25 regex wildcards), so every public API object is validated during the documentation build.
- Removes the separate `ci/code_checks.sh docstrings` CI step and its corresponding GitHub Actions workflow entry, since validation is now handled entirely by Sphinx.

## Motivation 
(following up on https://github.com/pandas-dev/pandas/pull/64565#issuecomment-4049378935)

Previously, pandas maintained two independent validation paths: numpydoc's built-in Sphinx checks and a custom standalone script (`scripts/validate_docstrings.py`) that enforced four pandas-specific rules (GL04, PD01, SA05, EX04). This had several downsides:

1. **Duplicate infrastructure** -- two separate validation tools, each with their own exclusion lists and test suites.
2. **Inconsistent results** -- a docstring could pass the standalone script but fail during the Sphinx build, or vice versa.
3. **Maintenance burden** -- nearly 1,000 lines of custom validation code and tests to maintain.

By monkey-patching `numpydoc.validate.validate` in `conf.py`, all checks (standard numpydoc + pandas-specific) now run in a single pass during the Sphinx build. Contributors only need one command to validate a docstring.

## Changes

### `doc/source/conf.py`
- Added monkey-patch that injects four custom error codes (`GL04`, `PD01`, `SA05`, `EX04`) into `numpydoc.validate.ERROR_MSGS` and wraps the `validate` function.
- Added `numpydoc_validation_checks = {""all""}` to enable comprehensive validation.
- Added `numpydoc_validation_exclude` with 171 explicit fully-qualified entries replacing the previous regex wildcards for objects that legitimately cannot have numpydoc-compliant docstrings (e.g., Jinja2 template attributes) or are missed out (e.g. offset `.base`/`.rollback`/`.rollforward` methods, `ExtensionDtype` stubs).

### `scripts/validate_docstrings.py` (deleted)
### `scripts/tests/test_validate_docstrings.py` (deleted)

### `ci/code_checks.sh`
- Removed the `### DOCSTRINGS ###` section that invoked `scripts/validate_docstrings.py`.
- Removed `docstrings` from the usage instructions and argument validation.
- Removed the now-unused `BASE_DIR` variable.

### `.github/workflows/code-checks.yml`
- Removed the `Run docstring validation` step (`ci/code_checks.sh docstrings`).

### `doc/source/development/contributing_documentation.rst`
- Replaced references to `scripts/validate_docstrings.py` with the single recommended command for validating a docstring:
  `python doc/make.py --warnings-are-errors --no-browser --single pandas.DataFrame.mean`
- Updated the description of docstring validation to explain that all checks now run during the Sphinx build.

### `doc/source/development/contributing_codebase.rst`
- Updated the description of `ci/code_checks.sh` to reflect that standard numpydoc validation is now enforced during the Sphinx build.

## Test plan

- [x] Run `python doc/make.py --warnings-are-errors --no-browser --single pandas.DataFrame.mean` and verify it completes without errors.
- [x] Deliberately introduce a `SA05` violation (e.g., add `pandas.Series.rename` to a See Also section) and verify the single-page build catches it.
- [x] Run `./ci/code_checks.sh` and verify all remaining checks (code, doctests, single-docs, notebooks) pass without the removed `docstrings` step.
- [x] Run a full doc build (`cd doc && python make.py --num-jobs 1 html`) and verify no regressions in validation warnings.


"
64592,BUG: concat with datetime64 columns of differing resolutions results ...,PewterZz,closed,2026-03-14T08:46:30Z,,"Fixes #53307

Fixed concat to preserve datetime64 dtype when concatenating columns with different resolutions instead of falling back to object dtype.

- [x] closes #xxxx (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [x] Added an entry in the latest  file if fixing a bug or adding a new feature.
- [x] I have reviewed and followed all the [contribution guidelines](https://pandas.pydata.org/docs/dev/development/contributing.html)
- [x] If I used AI to develop this pull request, I prompted it to follow ."
64591,BUG: Conversion from datetime64[ns] to datetime does not effect .info...,PewterZz,closed,2026-03-14T08:37:23Z,,"Fixes #55136

Fixed DataFrame column assignment to preserve object dtype when assigning Python datetime objects from dt.to_pydatetime().

- [x] closes #xxxx (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [x] Added an entry in the latest  file if fixing a bug or adding a new feature.
- [x] I have reviewed and followed all the [contribution guidelines](https://pandas.pydata.org/docs/dev/development/contributing.html)
- [x] If I used AI to develop this pull request, I prompted it to follow ."
64590,PERF: pass string path to PyArrow in read_parquet instead of file handle,jbrockmendel,closed,2026-03-14T02:09:54Z,2026-03-15T22:29:56Z,"- [x] closes #47702

## Summary

- When reading local parquet files, `_get_path_or_handle` wraps the string path in a Python `BufferedReader` via `get_handle()`. This prevents PyArrow from using memory-mapped and multithreaded C++ I/O, forcing all reads through the Python I/O layer and the GIL.
- Unwrap the `BufferedReader` back to the original string path before passing it to `pq.read_table()`, mirroring what the write path already does (lines 206-214).

**Benchmark** (10M rows x 50 float32 columns):
| Method | Before | After |
|--------|--------|-------|
| `pd.read_parquet` | 0.47s | 0.31s |
| `pq.read_table(string_path)` | 0.29s | 0.31s |

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64589,DEPR: deprecate non-ndarray/Series/Index x in cut and qcut,jbrockmendel,closed,2026-03-14T02:06:47Z,,"I [human] tried annotating this earlier today and the fact that we accept basically anything here while the docstring says ndarray-or-Series annoyed me.  So let's deprecate it and become strict.

## Summary
- Emit `Pandas4Warning` when `pd.cut` or `pd.qcut` receives an `x` argument that is not `np.ndarray`, `Series`, or `Index` (e.g. lists, tuples, ranges, ExtensionArrays)
- Update docstrings and examples to reflect the accepted types
- Update tests to use `np.array()`/`np.arange()`/`Index()` instead of bare lists/ranges

## Test plan
- [x] All 247 existing `test_cut.py` and `test_qcut.py` tests pass
- [x] New `test_cut_qcut_x_type_deprecation` verifies warning for list, range, and tuple inputs
- [x] Verified no warning for ndarray, Series, and Index inputs

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64587,TST: Add regression test for GH#55969,syedmuhammadayyanibrar,closed,2026-03-13T22:02:13Z,,"- [ ] closes #55969
- [ ] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [ ] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [ ] Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [ ] Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
- [ ] I have reviewed and followed all the [contribution guidelines](https://pandas.pydata.org/docs/dev/development/contributing.html)
- [ ] If I used AI to develop this pull request, I prompted it to follow `AGENTS.md`.
"
64586,TYP: Add __class_getitem__ to Index and Series,jbrockmendel,closed,2026-03-13T21:32:26Z,,"## Summary
- Add `__class_getitem__` to `Index` and `Series` so that runtime subscript syntax (e.g. `Index[np.int64]`, `Series[np.float64]`) works without requiring quoting or `from __future__ import annotations`
- Complements the existing generic support in [pandas-stubs](https://github.com/pandas-dev/pandas-stubs), which already makes `Index` and `Series` generic via `IndexOpsMixin` but relies on annotations being deferred
- Zero performance overhead — `__class_getitem__` is only invoked when the subscript expression is evaluated, not during construction or `isinstance` checks

xref #36708, #34248

## Test plan
- [x] Verified `Index[np.int64]`, `Series[np.float64]`, and subclass subscripts (`RangeIndex[np.int64]`) work at runtime
- [x] Verified no impact on construction or `isinstance` performance
- [x] Pre-commit hooks pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64583,DOC: clarifying min_itemsize in HDFStore.append and HDFStore.put documentation,K0Stek122,closed,2026-03-13T15:10:14Z,2026-03-23T22:22:14Z,"- [X] closes #14601
- [X] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature.
- [X] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [X] N/A. Added [type annotations](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#type-hints) to new arguments/methods/functions.
- [X] N/A. Added an entry in the latest `doc/source/whatsnew/vX.X.X.rst` file if fixing a bug or adding a new feature.
- [X] I have reviewed and followed all the [contribution guidelines](https://pandas.pydata.org/docs/dev/development/contributing.html)
- [X] If I used AI to develop this pull request, I prompted it to follow `AGENTS.md`. (No AI).

**Changes**
- changed the documentation for min_itemsize in HDFStore.put and HDFStore.append to clarify variable type (accepts both int and dict).
- emphasized that min_itemsize reserves bytes per value rather than characters to prevent confusion with UTF-8 and Non-ASCII characters.

Please let me know if all's good and if anything's missing I'll commit the changes ASAP.

Thank you! Very happy to contribute!


"
